PropName,BladeName,Family,B,D,P,J,N,CT,CP,eta
ancf 12.0x65.0 - 2,ancf 12.0x65.0,ancf,2,1.2,6.5,0.652718,4040.0,-0.000832,0.008813,-0.061588
ancf 12.0x65.0 - 2,ancf 12.0x65.0,ancf,2,1.2,6.5,0.113201,5002.0,0.088157,0.034545,0.288881
ancf 12.0x65.0 - 2,ancf 12.0x65.0,ancf,2,1.2,6.5,0.134899,5002.0,0.086053,0.034528,0.336205
ancf 12.0x65.0 - 2,ancf 12.0x65.0,ancf,2,1.2,6.5,0.160862,5002.0,0.083305,0.034448,0.389005
ancf 12.0x65.0 - 2,ancf 12.0x65.0,ancf,2,1.2,6.5,0.18641,5002.0,0.08059,0.034254,0.438579
ancf 12.0x65.0 - 2,ancf 12.0x65.0,ancf,2,1.2,6.5,0.208862,5002.0,0.078003,0.033981,0.479443
ancf 12.0x65.0 - 2,ancf 12.0x65.0,ancf,2,1.2,6.5,0.234785,5002.0,0.075189,0.033784,0.522536
ancf 12.0x65.0 - 2,ancf 12.0x65.0,ancf,2,1.2,6.5,0.258761,5002.0,0.072338,0.033458,0.55946
ancf 12.0x65.0 - 2,ancf 12.0x65.0,ancf,2,1.2,6.5,0.283467,5002.0,0.069225,0.033028,0.594131
ancf 12.0x65.0 - 2,ancf 12.0x65.0,ancf,2,1.2,6.5,0.30569,5002.0,0.06619,0.032472,0.623109
ancf 12.0x65.0 - 2,ancf 12.0x65.0,ancf,2,1.2,6.5,0.329153,5002.0,0.062989,0.031868,0.650594
ancf 12.0x65.0 - 2,ancf 12.0x65.0,ancf,2,1.2,6.5,0.353908,5002.0,0.059544,0.031229,0.674796
ancf 12.0x65.0 - 2,ancf 12.0x65.0,ancf,2,1.2,6.5,0.377339,5002.0,0.056298,0.030519,0.696064
ancf 12.0x65.0 - 2,ancf 12.0x65.0,ancf,2,1.2,6.5,0.399293,5002.0,0.052355,0.029456,0.709715
ancf 12.0x65.0 - 2,ancf 12.0x65.0,ancf,2,1.2,6.5,0.425333,5002.0,0.048229,0.028375,0.722936
ancf 12.0x65.0 - 2,ancf 12.0x65.0,ancf,2,1.2,6.5,0.447721,5002.0,0.044737,0.027381,0.731509
ancf 12.0x65.0 - 2,ancf 12.0x65.0,ancf,2,1.2,6.5,0.471759,5002.0,0.040182,0.025869,0.732778
ancf 12.0x65.0 - 2,ancf 12.0x65.0,ancf,2,1.2,6.5,0.400592,5043.0,0.052227,0.029431,0.710881
ancf 12.0x65.0 - 2,ancf 12.0x65.0,ancf,2,1.2,6.5,0.424307,5043.0,0.048422,0.028423,0.722862
ancf 12.0x65.0 - 2,ancf 12.0x65.0,ancf,2,1.2,6.5,0.447005,5043.0,0.044731,0.027358,0.73086
ancf 12.0x65.0 - 2,ancf 12.0x65.0,ancf,2,1.2,6.5,0.472693,5043.0,0.040125,0.02587,0.733153
ancf 12.0x65.0 - 2,ancf 12.0x65.0,ancf,2,1.2,6.5,0.497304,5043.0,0.035743,0.024374,0.729249
ancf 12.0x65.0 - 2,ancf 12.0x65.0,ancf,2,1.2,6.5,0.521696,5043.0,0.031404,0.022833,0.717516
ancf 12.0x65.0 - 2,ancf 12.0x65.0,ancf,2,1.2,6.5,0.54549,5043.0,0.026312,0.020854,0.688275
ancf 12.0x65.0 - 2,ancf 12.0x65.0,ancf,2,1.2,6.5,0.568668,5043.0,0.021493,0.018915,0.646184
ancf 12.0x65.0 - 2,ancf 12.0x65.0,ancf,2,1.2,6.5,0.593845,5043.0,0.016534,0.016866,0.582138
ancf 12.0x65.0 - 2,ancf 12.0x65.0,ancf,2,1.2,6.5,0.615429,5043.0,0.0116,0.014682,0.486231
ancf 12.0x65.0 - 2,ancf 12.0x65.0,ancf,2,1.2,6.5,0.641517,5043.0,0.006543,0.012462,0.336826
ancf 12.0x65.0 - 2,ancf 12.0x65.0,ancf,2,1.2,6.5,0.664156,5043.0,0.001507,0.010087,0.099218
ancf 12.0x65.0 - 2,ancf 12.0x65.0,ancf,2,1.2,6.5,0.689951,5043.0,-0.004603,0.007329,-0.433339
ancf 12.0x65.0 - 2,ancf 12.0x65.0,ancf,2,1.2,6.5,0.689502,5043.0,-0.004581,0.007321,-0.431478
ancf 12.0x65.0 - 2,ancf 12.0x65.0,ancf,2,1.2,6.5,0.689502,5043.0,-0.004581,0.007321,-0.431478
ancf 12.0x65.0 - 2,ancf 12.0x65.0,ancf,2,1.2,6.5,0.689502,5043.0,-0.004581,0.007321,-0.431478
ancf 12.0x65.0 - 2,ancf 12.0x65.0,ancf,2,1.2,6.5,0.689502,5043.0,-0.004581,0.007321,-0.431478
ancf 12.0x65.0 - 2,ancf 12.0x65.0,ancf,2,1.2,6.5,0.689502,5043.0,-0.004581,0.007321,-0.431478
ancf 12.0x65.0 - 2,ancf 12.0x65.0,ancf,2,1.2,6.5,0.689502,5043.0,-0.004581,0.007321,-0.431478
ancf 12.0x65.0 - 2,ancf 12.0x65.0,ancf,2,1.2,6.5,0.689502,5043.0,-0.004581,0.007321,-0.431478
ancf 12.0x65.0 - 2,ancf 12.0x65.0,ancf,2,1.2,6.5,0.689502,5043.0,-0.004581,0.007321,-0.431478
ancf 12.0x65.0 - 2,ancf 12.0x65.0,ancf,2,1.2,6.5,0.689502,5043.0,-0.004581,0.007321,-0.431478
ancf 12.0x65.0 - 2,ancf 12.0x65.0,ancf,2,1.2,6.5,0.689502,5043.0,-0.004581,0.007321,-0.431478
ancf 12.0x65.0 - 2,ancf 12.0x65.0,ancf,2,1.2,6.5,0.689502,5043.0,-0.004581,0.007321,-0.431478
ancf 12.0x65.0 - 2,ancf 12.0x65.0,ancf,2,1.2,6.5,0.091296,6028.0,0.091979,0.034111,0.246179
ancf 12.0x65.0 - 2,ancf 12.0x65.0,ancf,2,1.2,6.5,0.111897,6028.0,0.089712,0.034292,0.29274
ancf 12.0x65.0 - 2,ancf 12.0x65.0,ancf,2,1.2,6.5,0.131402,6028.0,0.087715,0.034351,0.335532
ancf 12.0x65.0 - 2,ancf 12.0x65.0,ancf,2,1.2,6.5,0.150592,6028.0,0.086235,0.034502,0.376394
ancf 12.0x65.0 - 2,ancf 12.0x65.0,ancf,2,1.2,6.5,0.169431,6028.0,0.084037,0.03442,0.413668
ancf 12.0x65.0 - 2,ancf 12.0x65.0,ancf,2,1.2,6.5,0.191788,6028.0,0.08158,0.034297,0.456202
ancf 12.0x65.0 - 2,ancf 12.0x65.0,ancf,2,1.2,6.5,0.212061,6028.0,0.079244,0.034132,0.492334
ancf 12.0x65.0 - 2,ancf 12.0x65.0,ancf,2,1.2,6.5,0.233007,6028.0,0.076836,0.033942,0.527464
ancf 12.0x65.0 - 2,ancf 12.0x65.0,ancf,2,1.2,6.5,0.252465,6028.0,0.074705,0.033809,0.557855
ancf 12.0x65.0 - 2,ancf 12.0x65.0,ancf,2,1.2,6.5,0.273177,6028.0,0.071783,0.033406,0.587007
ancf 12.0x65.0 - 2,ancf 12.0x65.0,ancf,2,1.2,6.5,0.292328,6028.0,0.068934,0.032897,0.612558
ancf 12.0x65.0 - 2,ancf 12.0x65.0,ancf,2,1.2,6.5,0.313199,6028.0,0.065691,0.032252,0.637929
ancf 12.0x65.0 - 2,ancf 12.0x65.0,ancf,2,1.2,6.5,0.333074,6028.0,0.063051,0.031861,0.659141
ancf 12.0x65.0 - 2,ancf 12.0x65.0,ancf,2,1.2,6.5,0.353736,6028.0,0.059819,0.031169,0.678896
ancf 12.0x65.0 - 2,ancf 12.0x65.0,ancf,2,1.2,6.5,0.372368,6028.0,0.056939,0.030519,0.694723
ancf 12.0x65.0 - 2,ancf 12.0x65.0,ancf,2,1.2,6.5,0.392205,6028.0,0.053712,0.029716,0.708925
ancf 12.0x65.0 - 2,ancf 12.0x65.0,ancf,2,1.2,6.5,0.335202,6040.0,0.062982,0.031817,0.663518
ancf 12.0x65.0 - 2,ancf 12.0x65.0,ancf,2,1.2,6.5,0.355521,6040.0,0.060051,0.031247,0.683254
ancf 12.0x65.0 - 2,ancf 12.0x65.0,ancf,2,1.2,6.5,0.373873,6040.0,0.056783,0.030443,0.697354
ancf 12.0x65.0 - 2,ancf 12.0x65.0,ancf,2,1.2,6.5,0.395017,6040.0,0.053707,0.029757,0.712935
ancf 12.0x65.0 - 2,ancf 12.0x65.0,ancf,2,1.2,6.5,0.413861,6040.0,0.050412,0.028828,0.723711
ancf 12.0x65.0 - 2,ancf 12.0x65.0,ancf,2,1.2,6.5,0.434056,6040.0,0.0469,0.027865,0.730572
ancf 12.0x65.0 - 2,ancf 12.0x65.0,ancf,2,1.2,6.5,0.453374,6040.0,0.043771,0.026921,0.737123
ancf 12.0x65.0 - 2,ancf 12.0x65.0,ancf,2,1.2,6.5,0.47241,6040.0,0.040378,0.025828,0.738521
ancf 12.0x65.0 - 2,ancf 12.0x65.0,ancf,2,1.2,6.5,0.493371,6040.0,0.036475,0.024523,0.733828
ancf 12.0x65.0 - 2,ancf 12.0x65.0,ancf,2,1.2,6.5,0.5145,6040.0,0.032581,0.023147,0.724164
ancf 12.0x65.0 - 2,ancf 12.0x65.0,ancf,2,1.2,6.5,0.535136,6040.0,0.028687,0.021737,0.706215
ancf 12.0x65.0 - 2,ancf 12.0x65.0,ancf,2,1.2,6.5,0.553015,6040.0,0.024931,0.020253,0.680742
ancf 12.0x65.0 - 2,ancf 12.0x65.0,ancf,2,1.2,6.5,0.573116,6040.0,0.021313,0.018719,0.652503
ancf 12.0x65.0 - 2,ancf 12.0x65.0,ancf,2,1.2,6.5,0.594811,6040.0,0.01722,0.017056,0.600513
ancf 12.0x65.0 - 2,ancf 12.0x65.0,ancf,2,1.2,6.5,0.613224,6040.0,0.013631,0.015511,0.538866
ancf 12.0x65.0 - 2,ancf 12.0x65.0,ancf,2,1.2,6.5,0.634895,6040.0,0.009511,0.0137,0.440769
ancf 12.0x65.0 - 2,ancf 12.0x65.0,ancf,2,1.2,6.5,0.652962,6040.0,0.005882,0.011944,0.321545
ancf 12.0x65.0 - 2,ancf 12.0x65.0,ancf,2,1.2,6.5,0.67447,6040.0,0.001815,0.010152,0.12056
ancf 12.0x65.0 - 2,ancf 12.0x65.0,ancf,2,1.2,6.5,0.693854,6040.0,-0.003012,0.007988,-0.261703
ancf 12.0x65.0 - 2,ancf 12.0x65.0,ancf,2,1.2,6.5,0.693323,6040.0,-0.003016,0.007971,-0.262367
ancf 12.0x65.0 - 2,ancf 12.0x65.0,ancf,2,1.2,6.5,0.693323,6040.0,-0.003016,0.007971,-0.262367
ancf 12.0x65.0 - 2,ancf 12.0x65.0,ancf,2,1.2,6.5,0.693323,6040.0,-0.003016,0.007971,-0.262367
ancf 12.0x65.0 - 2,ancf 12.0x65.0,ancf,2,1.2,6.5,0.693323,6040.0,-0.003016,0.007971,-0.262367
ancf 12.0x65.0 - 2,ancf 12.0x65.0,ancf,2,1.2,6.5,0.693323,6040.0,-0.003016,0.007971,-0.262367
ancf 12.0x6.0 - 2,ancf 12.0x6.0,ancf,2,12.0,6.0,0.150363,3042.0,0.071958,0.03006,0.35994
ancf 12.0x6.0 - 2,ancf 12.0x6.0,ancf,2,12.0,6.0,0.192066,3042.0,0.069258,0.030003,0.443364
ancf 12.0x6.0 - 2,ancf 12.0x6.0,ancf,2,12.0,6.0,0.228802,3042.0,0.064713,0.029066,0.509407
ancf 12.0x6.0 - 2,ancf 12.0x6.0,ancf,2,12.0,6.0,0.269144,3042.0,0.060399,0.028317,0.574069
ancf 12.0x6.0 - 2,ancf 12.0x6.0,ancf,2,12.0,6.0,0.311443,3042.0,0.055328,0.027395,0.629018
ancf 12.0x6.0 - 2,ancf 12.0x6.0,ancf,2,12.0,6.0,0.350725,3042.0,0.049061,0.025768,0.667766
ancf 12.0x6.0 - 2,ancf 12.0x6.0,ancf,2,12.0,6.0,0.387607,3042.0,0.042564,0.023892,0.69053
ancf 12.0x6.0 - 2,ancf 12.0x6.0,ancf,2,12.0,6.0,0.429437,3042.0,0.035047,0.021535,0.698856
ancf 12.0x6.0 - 2,ancf 12.0x6.0,ancf,2,12.0,6.0,0.478812,3042.0,0.025449,0.017931,0.679558
ancf 12.0x6.0 - 2,ancf 12.0x6.0,ancf,2,12.0,6.0,0.508816,3042.0,0.020509,0.016007,0.651945
ancf 12.0x6.0 - 2,ancf 12.0x6.0,ancf,2,12.0,6.0,0.554739,3042.0,0.011116,0.01171,0.526603
ancf 12.0x6.0 - 2,ancf 12.0x6.0,ancf,2,12.0,6.0,0.587751,3042.0,0.004898,0.008673,0.33193
ancf 12.0x6.0 - 2,ancf 12.0x6.0,ancf,2,12.0,6.0,0.590429,3042.0,0.004912,0.008736,0.332027
ancf 12.0x6.0 - 2,ancf 12.0x6.0,ancf,2,12.0,6.0,0.590429,3042.0,0.004912,0.008736,0.332027
ancf 12.0x6.0 - 2,ancf 12.0x6.0,ancf,2,12.0,6.0,0.590429,3042.0,0.004912,0.008736,0.332027
ancf 12.0x6.0 - 2,ancf 12.0x6.0,ancf,2,12.0,6.0,0.590429,3042.0,0.004912,0.008736,0.332027
ancf 12.0x6.0 - 2,ancf 12.0x6.0,ancf,2,12.0,6.0,0.590429,3042.0,0.004912,0.008736,0.332027
ancf 12.0x6.0 - 2,ancf 12.0x6.0,ancf,2,12.0,6.0,0.115091,4027.0,0.078118,0.031449,0.285879
ancf 12.0x6.0 - 2,ancf 12.0x6.0,ancf,2,12.0,6.0,0.143926,4027.0,0.076192,0.031521,0.347889
ancf 12.0x6.0 - 2,ancf 12.0x6.0,ancf,2,12.0,6.0,0.172517,4027.0,0.073018,0.03102,0.406086
ancf 12.0x6.0 - 2,ancf 12.0x6.0,ancf,2,12.0,6.0,0.202735,4027.0,0.070253,0.030724,0.463571
ancf 12.0x6.0 - 2,ancf 12.0x6.0,ancf,2,12.0,6.0,0.233265,4027.0,0.066878,0.030262,0.515499
ancf 12.0x6.0 - 2,ancf 12.0x6.0,ancf,2,12.0,6.0,0.262109,4027.0,0.063414,0.029617,0.561207
ancf 12.0x6.0 - 2,ancf 12.0x6.0,ancf,2,12.0,6.0,0.291379,4027.0,0.06018,0.029093,0.602713
ancf 12.0x6.0 - 2,ancf 12.0x6.0,ancf,2,12.0,6.0,0.319862,4027.0,0.056122,0.02825,0.635432
ancf 12.0x6.0 - 2,ancf 12.0x6.0,ancf,2,12.0,6.0,0.351502,4027.0,0.051744,0.027392,0.663987
ancf 12.0x6.0 - 2,ancf 12.0x6.0,ancf,2,12.0,6.0,0.381281,4027.0,0.047363,0.02634,0.68559
ancf 12.0x6.0 - 2,ancf 12.0x6.0,ancf,2,12.0,6.0,0.410355,4027.0,0.042306,0.024854,0.698496
ancf 12.0x6.0 - 2,ancf 12.0x6.0,ancf,2,12.0,6.0,0.441052,4027.0,0.037075,0.023223,0.70411
ancf 12.0x6.0 - 2,ancf 12.0x6.0,ancf,2,12.0,6.0,0.471244,4027.0,0.031684,0.021385,0.698195
ancf 12.0x6.0 - 2,ancf 12.0x6.0,ancf,2,12.0,6.0,0.501305,4027.0,0.026015,0.019199,0.679265
ancf 12.0x6.0 - 2,ancf 12.0x6.0,ancf,2,12.0,6.0,0.534057,4027.0,0.019473,0.016508,0.629976
ancf 12.0x6.0 - 2,ancf 12.0x6.0,ancf,2,12.0,6.0,0.562822,4027.0,0.013788,0.013934,0.556896
ancf 12.0x6.0 - 2,ancf 12.0x6.0,ancf,2,12.0,6.0,0.591602,4027.0,0.007342,0.010929,0.397449
ancf 12.0x6.0 - 2,ancf 12.0x6.0,ancf,2,12.0,6.0,0.504528,4039.0,0.025669,0.019077,0.678853
ancf 12.0x6.0 - 2,ancf 12.0x6.0,ancf,2,12.0,6.0,0.531606,4039.0,0.0201,0.016721,0.639037
ancf 12.0x6.0 - 2,ancf 12.0x6.0,ancf,2,12.0,6.0,0.563654,4039.0,0.013823,0.013993,0.556794
ancf 12.0x6.0 - 2,ancf 12.0x6.0,ancf,2,12.0,6.0,0.593283,4039.0,0.007027,0.01078,0.386743
ancf 12.0x6.0 - 2,ancf 12.0x6.0,ancf,2,12.0,6.0,0.622927,4039.0,0.000676,0.007764,0.054197
ancf 12.0x6.0 - 2,ancf 12.0x6.0,ancf,2,12.0,6.0,0.62399,4039.0,0.000677,0.0078,0.054127
ancf 12.0x6.0 - 2,ancf 12.0x6.0,ancf,2,12.0,6.0,0.62399,4039.0,0.000677,0.0078,0.054127
ancf 12.0x6.0 - 2,ancf 12.0x6.0,ancf,2,12.0,6.0,0.62399,4039.0,0.000677,0.0078,0.054127
ancf 12.0x6.0 - 2,ancf 12.0x6.0,ancf,2,12.0,6.0,0.62399,4039.0,0.000677,0.0078,0.054127
ancf 12.0x6.0 - 2,ancf 12.0x6.0,ancf,2,12.0,6.0,0.62399,4039.0,0.000677,0.0078,0.054127
ancf 12.0x6.0 - 2,ancf 12.0x6.0,ancf,2,12.0,6.0,0.62399,4039.0,0.000677,0.0078,0.054127
ancf 12.0x6.0 - 2,ancf 12.0x6.0,ancf,2,12.0,6.0,0.62399,4039.0,0.000677,0.0078,0.054127
ancf 12.0x6.0 - 2,ancf 12.0x6.0,ancf,2,12.0,6.0,0.62399,4039.0,0.000677,0.0078,0.054127
ancf 12.0x6.0 - 2,ancf 12.0x6.0,ancf,2,12.0,6.0,0.62399,4039.0,0.000677,0.0078,0.054127
ancf 12.0x6.0 - 2,ancf 12.0x6.0,ancf,2,12.0,6.0,0.62399,4039.0,0.000677,0.0078,0.054127
ancf 12.0x6.0 - 2,ancf 12.0x6.0,ancf,2,12.0,6.0,0.62399,4039.0,0.000677,0.0078,0.054127
ancf 12.0x6.0 - 2,ancf 12.0x6.0,ancf,2,12.0,6.0,0.62399,4039.0,0.000677,0.0078,0.054127
ancf 12.0x6.0 - 2,ancf 12.0x6.0,ancf,2,12.0,6.0,0.62399,4039.0,0.000677,0.0078,0.054127
ancf 12.0x6.0 - 2,ancf 12.0x6.0,ancf,2,12.0,6.0,0.62399,4039.0,0.000677,0.0078,0.054127
ancf 12.0x6.0 - 2,ancf 12.0x6.0,ancf,2,12.0,6.0,0.62399,4039.0,0.000677,0.0078,0.054127
ancf 12.0x6.0 - 2,ancf 12.0x6.0,ancf,2,12.0,6.0,0.62399,4039.0,0.000677,0.0078,0.054127
ancf 12.0x6.0 - 2,ancf 12.0x6.0,ancf,2,12.0,6.0,0.62399,4039.0,0.000677,0.0078,0.054127
ancf 12.0x6.0 - 2,ancf 12.0x6.0,ancf,2,12.0,6.0,0.62399,4039.0,0.000677,0.0078,0.054127
ancf 12.0x6.0 - 2,ancf 12.0x6.0,ancf,2,12.0,6.0,0.62399,4039.0,0.000677,0.0078,0.054127
ancf 12.0x6.0 - 2,ancf 12.0x6.0,ancf,2,12.0,6.0,0.112809,5008.0,0.081896,0.031247,0.295667
ancf 12.0x6.0 - 2,ancf 12.0x6.0,ancf,2,12.0,6.0,0.13855,5008.0,0.07903,0.031062,0.352507
ancf 12.0x6.0 - 2,ancf 12.0x6.0,ancf,2,12.0,6.0,0.16308,5008.0,0.076264,0.030856,0.403063
ancf 12.0x6.0 - 2,ancf 12.0x6.0,ancf,2,12.0,6.0,0.186387,5008.0,0.074123,0.030775,0.448924
ancf 12.0x6.0 - 2,ancf 12.0x6.0,ancf,2,12.0,6.0,0.211807,5008.0,0.071114,0.030456,0.494562
ancf 12.0x6.0 - 2,ancf 12.0x6.0,ancf,2,12.0,6.0,0.233262,5008.0,0.068544,0.03011,0.531016
ancf 12.0x6.0 - 2,ancf 12.0x6.0,ancf,2,12.0,6.0,0.258957,5008.0,0.065606,0.029744,0.571181
ancf 12.0x6.0 - 2,ancf 12.0x6.0,ancf,2,12.0,6.0,0.282076,5008.0,0.062367,0.029103,0.604478
ancf 12.0x6.0 - 2,ancf 12.0x6.0,ancf,2,12.0,6.0,0.305112,5008.0,0.05932,0.028551,0.633935
ancf 12.0x6.0 - 2,ancf 12.0x6.0,ancf,2,12.0,6.0,0.329389,5008.0,0.056302,0.02806,0.660923
ancf 12.0x6.0 - 2,ancf 12.0x6.0,ancf,2,12.0,6.0,0.352302,5008.0,0.052889,0.027327,0.681836
ancf 12.0x6.0 - 2,ancf 12.0x6.0,ancf,2,12.0,6.0,0.37745,5008.0,0.04916,0.026476,0.700851
ancf 12.0x6.0 - 2,ancf 12.0x6.0,ancf,2,12.0,6.0,0.398682,5008.0,0.045601,0.025545,0.711693
ancf 12.0x6.0 - 2,ancf 12.0x6.0,ancf,2,12.0,6.0,0.424593,5008.0,0.041467,0.024397,0.721675
ancf 12.0x6.0 - 2,ancf 12.0x6.0,ancf,2,12.0,6.0,0.449195,5008.0,0.037512,0.023187,0.726708
ancf 12.0x6.0 - 2,ancf 12.0x6.0,ancf,2,12.0,6.0,0.472797,5008.0,0.033263,0.021739,0.723411
ancf 12.0x6.0 - 2,ancf 12.0x6.0,ancf,2,12.0,6.0,0.3998,5044.0,0.045494,0.025507,0.713083
ancf 12.0x6.0 - 2,ancf 12.0x6.0,ancf,2,12.0,6.0,0.423656,5044.0,0.041748,0.024457,0.723181
ancf 12.0x6.0 - 2,ancf 12.0x6.0,ancf,2,12.0,6.0,0.449137,5044.0,0.037433,0.023165,0.725767
ancf 12.0x6.0 - 2,ancf 12.0x6.0,ancf,2,12.0,6.0,0.474139,5044.0,0.033168,0.021739,0.723415
ancf 12.0x6.0 - 2,ancf 12.0x6.0,ancf,2,12.0,6.0,0.495618,5044.0,0.02904,0.020229,0.711514
ancf 12.0x6.0 - 2,ancf 12.0x6.0,ancf,2,12.0,6.0,0.519303,5044.0,0.02456,0.018503,0.689331
ancf 12.0x6.0 - 2,ancf 12.0x6.0,ancf,2,12.0,6.0,0.544801,5044.0,0.019723,0.016552,0.649211
ancf 12.0x6.0 - 2,ancf 12.0x6.0,ancf,2,12.0,6.0,0.568756,5044.0,0.014701,0.014399,0.580688
ancf 12.0x6.0 - 2,ancf 12.0x6.0,ancf,2,12.0,6.0,0.592671,5044.0,0.009717,0.012251,0.470131
ancf 12.0x6.0 - 2,ancf 12.0x6.0,ancf,2,12.0,6.0,0.618297,5044.0,0.00417,0.009784,0.26352
ancf 12.0x6.0 - 2,ancf 12.0x6.0,ancf,2,12.0,6.0,0.641571,5044.0,-0.0011,0.007379,-0.095621
ancf 12.0x6.0 - 2,ancf 12.0x6.0,ancf,2,12.0,6.0,0.642514,5044.0,-0.001112,0.007397,-0.09657
ancf 12.0x6.0 - 2,ancf 12.0x6.0,ancf,2,12.0,6.0,0.642514,5044.0,-0.001112,0.007397,-0.09657
ancf 12.0x6.0 - 2,ancf 12.0x6.0,ancf,2,12.0,6.0,0.642514,5044.0,-0.001112,0.007397,-0.09657
ancf 12.0x6.0 - 2,ancf 12.0x6.0,ancf,2,12.0,6.0,0.642514,5044.0,-0.001112,0.007397,-0.09657
ancf 12.0x6.0 - 2,ancf 12.0x6.0,ancf,2,12.0,6.0,0.642514,5044.0,-0.001112,0.007397,-0.09657
ancf 12.0x6.0 - 2,ancf 12.0x6.0,ancf,2,12.0,6.0,0.642514,5044.0,-0.001112,0.007397,-0.09657
ancf 12.0x6.0 - 2,ancf 12.0x6.0,ancf,2,12.0,6.0,0.642514,5044.0,-0.001112,0.007397,-0.09657
ancf 12.0x6.0 - 2,ancf 12.0x6.0,ancf,2,12.0,6.0,0.642514,5044.0,-0.001112,0.007397,-0.09657
ancf 12.0x6.0 - 2,ancf 12.0x6.0,ancf,2,12.0,6.0,0.642514,5044.0,-0.001112,0.007397,-0.09657
ancf 12.0x6.0 - 2,ancf 12.0x6.0,ancf,2,12.0,6.0,0.642514,5044.0,-0.001112,0.007397,-0.09657
ancf 12.0x6.0 - 2,ancf 12.0x6.0,ancf,2,12.0,6.0,0.642514,5044.0,-0.001112,0.007397,-0.09657
ancf 12.0x6.0 - 2,ancf 12.0x6.0,ancf,2,12.0,6.0,0.642514,5044.0,-0.001112,0.007397,-0.09657
ancf 12.0x6.0 - 2,ancf 12.0x6.0,ancf,2,12.0,6.0,0.642514,5044.0,-0.001112,0.007397,-0.09657
ancf 12.0x6.0 - 2,ancf 12.0x6.0,ancf,2,12.0,6.0,0.112079,5985.0,0.083915,0.030537,0.307988
ancf 12.0x6.0 - 2,ancf 12.0x6.0,ancf,2,12.0,6.0,0.133954,5985.0,0.081009,0.030752,0.35287
ancf 12.0x6.0 - 2,ancf 12.0x6.0,ancf,2,12.0,6.0,0.153336,5985.0,0.078825,0.030764,0.392877
ancf 12.0x6.0 - 2,ancf 12.0x6.0,ancf,2,12.0,6.0,0.173956,5985.0,0.076515,0.030667,0.434035
ancf 12.0x6.0 - 2,ancf 12.0x6.0,ancf,2,12.0,6.0,0.19462,5985.0,0.07422,0.03053,0.473129
ancf 12.0x6.0 - 2,ancf 12.0x6.0,ancf,2,12.0,6.0,0.214222,5985.0,0.071961,0.030332,0.508231
ancf 12.0x6.0 - 2,ancf 12.0x6.0,ancf,2,12.0,6.0,0.235118,5985.0,0.069351,0.029998,0.543554
ancf 12.0x6.0 - 2,ancf 12.0x6.0,ancf,2,12.0,6.0,0.253969,5985.0,0.06662,0.029553,0.57251
ancf 12.0x6.0 - 2,ancf 12.0x6.0,ancf,2,12.0,6.0,0.274356,5985.0,0.06379,0.029049,0.602471
ancf 12.0x6.0 - 2,ancf 12.0x6.0,ancf,2,12.0,6.0,0.294912,5985.0,0.060952,0.028533,0.629989
ancf 12.0x6.0 - 2,ancf 12.0x6.0,ancf,2,12.0,6.0,0.315406,5985.0,0.058489,0.028187,0.654478
ancf 12.0x6.0 - 2,ancf 12.0x6.0,ancf,2,12.0,6.0,0.335395,5985.0,0.055647,0.027632,0.675442
ancf 12.0x6.0 - 2,ancf 12.0x6.0,ancf,2,12.0,6.0,0.354823,5985.0,0.052569,0.026962,0.691801
ancf 12.0x6.0 - 2,ancf 12.0x6.0,ancf,2,12.0,6.0,0.373986,5985.0,0.049478,0.026229,0.705475
ancf 12.0x6.0 - 2,ancf 12.0x6.0,ancf,2,12.0,6.0,0.394817,5985.0,0.046234,0.025436,0.717653
ancf 12.0x6.0 - 2,ancf 12.0x6.0,ancf,2,12.0,6.0,0.335995,6039.0,0.055553,0.027574,0.676921
ancf 12.0x6.0 - 2,ancf 12.0x6.0,ancf,2,12.0,6.0,0.355362,6039.0,0.052503,0.026911,0.693312
ancf 12.0x6.0 - 2,ancf 12.0x6.0,ancf,2,12.0,6.0,0.376591,6039.0,0.049497,0.026284,0.709187
ancf 12.0x6.0 - 2,ancf 12.0x6.0,ancf,2,12.0,6.0,0.396321,6039.0,0.046377,0.025491,0.721042
ancf 12.0x6.0 - 2,ancf 12.0x6.0,ancf,2,12.0,6.0,0.415366,6039.0,0.043222,0.024598,0.729869
ancf 12.0x6.0 - 2,ancf 12.0x6.0,ancf,2,12.0,6.0,0.43505,6039.0,0.04012,0.023727,0.735652
ancf 12.0x6.0 - 2,ancf 12.0x6.0,ancf,2,12.0,6.0,0.453614,6039.0,0.036822,0.022677,0.736563
ancf 12.0x6.0 - 2,ancf 12.0x6.0,ancf,2,12.0,6.0,0.472727,6039.0,0.033256,0.021464,0.732466
ancf 12.0x6.0 - 2,ancf 12.0x6.0,ancf,2,12.0,6.0,0.494396,6039.0,0.029564,0.020151,0.725348
ancf 12.0x6.0 - 2,ancf 12.0x6.0,ancf,2,12.0,6.0,0.51438,6039.0,0.025895,0.018785,0.709085
ancf 12.0x6.0 - 2,ancf 12.0x6.0,ancf,2,12.0,6.0,0.532682,6039.0,0.022454,0.017457,0.685157
ancf 12.0x6.0 - 2,ancf 12.0x6.0,ancf,2,12.0,6.0,0.552948,6039.0,0.018271,0.015747,0.641563
ancf 12.0x6.0 - 2,ancf 12.0x6.0,ancf,2,12.0,6.0,0.573801,6039.0,0.014094,0.01403,0.576443
